camera_id,Point,Location1,Location2,Camera Angle,SnapshotUrl
5deb576d1dc17d7c5515acfa,POINT(106.681336 10.777664),,Nút giao Công Trường Dân Chủ,,http://camera.thongtingiaothong.vn/api/snapshot/5deb576d1dc17d7c5515acfa
58746536b807da0011e33cdc,POINT(106.723519563675 10.8659497751896),Quận Thủ Đức,Cầu vượt Bình Phước 1,180,http://camera.thongtingiaothong.vn/api/snapshot/58746536b807da0011e33cdc
662b4f7e1afb9c00172d872e,POINT(106.635103225708 10.7480971664479),,Hậu Giang - Nguyễn Văn Luông,,http://camera.thongtingiaothong.vn/api/snapshot/662b4f7e1afb9c00172d872e
662b59291afb9c00172d912b,POINT(106.662569046021 10.7987511081718),,Lê Văn Sỹ - Nguyễn Trọng Tuyển,,http://camera.thongtingiaothong.vn/api/snapshot/662b59291afb9c00172d912b
5a6060a88576340017d0660d,POINT(106.689493060112 10.8261245037402),,Nguyễn Thái Sơn - Phan Văn Trị  1,315,http://camera.thongtingiaothong.vn/api/snapshot/5a6060a88576340017d0660d
63b65f33bfd3d90017eaa405,POINT(106.716953516006 10.7887970063747),,Nguyễn Hữu Cảnh - Ngô Tất Tố 3 (Nhánh chính cầu Thủ Thiêm 1),,http://camera.thongtingiaothong.vn/api/snapshot/63b65f33bfd3d90017eaa405
5deb576d1dc17d7c5515ad1e,POINT(106.702639 10.770674),,Pasteur - Hàm Nghi,,http://camera.thongtingiaothong.vn/api/snapshot/5deb576d1dc17d7c5515ad1e
63ae7759bfd3d90017e8f162,POINT(106.706036925316 10.7675070857977),,Nguyễn Tất Thành - Cầu Khánh Hội,,http://camera.thongtingiaothong.vn/api/snapshot/63ae7759bfd3d90017e8f162
63ae7709bfd3d90017e8f135,POINT(106.703810691834 10.7632541910898),,Hoàng Diệu - Đoàn Văn Bơ 1,,http://camera.thongtingiaothong.vn/api/snapshot/63ae7709bfd3d90017e8f135
662b55111afb9c00172d8e2e,POINT(106.640725135803 10.8446442571047),,Quang Trung - Phạm Văn Chiêu,,http://camera.thongtingiaothong.vn/api/snapshot/662b55111afb9c00172d8e2e
649da419a6068200171a6c90,POINT(106.665605306625 10.759206770879),,Nguyễn Chí Thanh - Ngô Quyền,,http://camera.thongtingiaothong.vn/api/snapshot/649da419a6068200171a6c90
58afccadbd82540010390c3f,POINT(106.596463322639 10.6966335007055),Huyện Bình Chánh,Quốc lộ 1 - Nguyễn Hữu Trí 1,270,http://camera.thongtingiaothong.vn/api/snapshot/58afccadbd82540010390c3f
5deb576d1dc17d7c5515acf7,POINT(106.68172 10.765059),,Nút giao Ngã sáu Cộng Hòa,,http://camera.thongtingiaothong.vn/api/snapshot/5deb576d1dc17d7c5515acf7
5d8cd767766c880017188950,POINT(106.702968478203 10.8230474266509),,Phạm Văn Đồng - Nguyễn Xí (hướng đi Sân bay),75,http://camera.thongtingiaothong.vn/api/snapshot/5d8cd767766c880017188950
5874656eb807da0011e33cde,POINT(106.724211573601 10.8647433460363),Quận Thủ Đức,Cầu vượt Bình Phước 2,330,http://camera.thongtingiaothong.vn/api/snapshot/5874656eb807da0011e33cde
6623e3566f998a001b25226d,POINT(106.680936813354 10.786135848679),,Lê Văn Sỹ - Trường Sa,,http://camera.thongtingiaothong.vn/api/snapshot/6623e3566f998a001b25226d
5abbb6d698d8fc001102dfc8,POINT(106.720451116562 10.7314425344033),,Nguyễn Văn Linh - Nguyễn Lương Bằng (1),,http://camera.thongtingiaothong.vn/api/snapshot/5abbb6d698d8fc001102dfc8
5d8cdd26766c880017188974,POINT(106.652623414993 10.7688351149688),,Nút giao Lê Đại Hành 2 (Lê Đại Hành),315,http://camera.thongtingiaothong.vn/api/snapshot/5d8cdd26766c880017188974
56de42f611f398ec0c481296,POINT(106.650842428207 10.7442498171975),Quận 6,Võ Văn Kiệt - Cao Văn Lầu,75,http://camera.thongtingiaothong.vn/api/snapshot/56de42f611f398ec0c481296
5deb576d1dc17d7c5515ad03,POINT(106.692835092545 10.7814721788992),,Nam Kỳ Khởi Nghĩa - Nguyễn Đình Chiểu,,http://camera.thongtingiaothong.vn/api/snapshot/5deb576d1dc17d7c5515ad03
63ae777cbfd3d90017e8f177,POINT(106.706455349922 10.7667745592657),,Nguyễn Tất Thành - Đoàn Như Hài,,http://camera.thongtingiaothong.vn/api/snapshot/63ae777cbfd3d90017e8f177
631828cac9eae60017a19f50,POINT(106.703531742096 10.7887074232314),,Nguyễn Thị Minh Khai - Nguyễn Bỉnh Khiêm 1,45,http://camera.thongtingiaothong.vn/api/snapshot/631828cac9eae60017a19f50
63b3c2fbbfd3d90017e9abbf,POINT(106.724379211664 10.7980089972696),,Cầu Sài Gòn 1 (dạ cầu Bình Thạnh),240,http://camera.thongtingiaothong.vn/api/snapshot/63b3c2fbbfd3d90017e9abbf
58d7c2e6c1e33c00112b321e,POINT(106.625425815582 10.8269833398213),Quận 12,Trường Chinh - Phan Văn Hớn 1 (Q12-HM),315,http://camera.thongtingiaothong.vn/api/snapshot/58d7c2e6c1e33c00112b321e
63b54ad1bfd3d90017ea7974,POINT(106.792543530464 10.8045368770814),,Võ Chí Công - Liên Phường 1,,http://camera.thongtingiaothong.vn/api/snapshot/63b54ad1bfd3d90017ea7974
662b5b481afb9c00172d92a8,POINT(106.641937494278 10.7990461956223),,Trường Chinh - Trương Công Định,,http://camera.thongtingiaothong.vn/api/snapshot/662b5b481afb9c00172d92a8
56de42f611f398ec0c48129e,POINT(106.7572618 10.7785053),Quận 2,Đồng Văn Cống - Phan Văn Đáng,135,http://camera.thongtingiaothong.vn/api/snapshot/56de42f611f398ec0c48129e
5d8cd372766c880017188940,POINT(106.643267869949 10.7550275416962),,Nút giao Cây Gõ 2 (Minh Phụng),195,http://camera.thongtingiaothong.vn/api/snapshot/5d8cd372766c880017188940
5ad06a0d98d8fc001102e27b,POINT(106.579318642616 10.8135578170586),,Vĩnh Lộc - Nguyễn Thị Tú 2,255,http://camera.thongtingiaothong.vn/api/snapshot/5ad06a0d98d8fc001102e27b
5a60839c8576340017d0667c,POINT(106.591436862946 10.769962881176),,QL1 - Hương Lộ 2 (2),195,http://camera.thongtingiaothong.vn/api/snapshot/5a60839c8576340017d0667c
63b65f64bfd3d90017eaa41f,POINT(106.711615920067 10.8068184838962),,Xô Viết Nghệ Tĩnh - Đường D5,,http://camera.thongtingiaothong.vn/api/snapshot/63b65f64bfd3d90017eaa41f
58746371b807da0011e33cd1,POINT(106.775951385498 10.8696796650458),Quận Thủ Đức,Quốc lộ 1 - Đường 14,285,http://camera.thongtingiaothong.vn/api/snapshot/58746371b807da0011e33cd1
63bd1e95bfd3d90017ec3cd5,POINT(106.731684207916 10.7131108376067),,Nguyễn Lương Bằng - Hoàng Quốc Việt,,http://camera.thongtingiaothong.vn/api/snapshot/63bd1e95bfd3d90017ec3cd5
63ae7cd3bfd3d90017e8f408,POINT(106.64261341095 10.7667007795163),,Lạc Long Quân - Ông Ích Khiêm,,http://camera.thongtingiaothong.vn/api/snapshot/63ae7cd3bfd3d90017e8f408
5d8cd70e766c88001718894e,POINT(106.703445911407 10.8228313977916),,Phạm Văn Đồng - Nguyễn Xí (hướng đi Thủ Đức),270,http://camera.thongtingiaothong.vn/api/snapshot/5d8cd70e766c88001718894e
58b555ac17139d0010f35d59,POINT(106.656072735786 10.7443815765443),Quận 8,Tùng Thiện Vương - Cầu Nhị Thiên Đường,315,http://camera.thongtingiaothong.vn/api/snapshot/58b555ac17139d0010f35d59
662a8f701afb9c00172d2b5e,POINT(106.703596115112 10.739928078758),,Nguyễn Thị Thập - Lê Văn Lương,,http://camera.thongtingiaothong.vn/api/snapshot/662a8f701afb9c00172d2b5e
63b55020bfd3d90017ea7cb7,POINT(106.773376464844 10.7680077324028),,Nút giao Mỹ Thủy (6),,http://camera.thongtingiaothong.vn/api/snapshot/63b55020bfd3d90017ea7cb7
6623eec96f998a001b25273b,POINT(106.664371490479 10.8346442594662),,Quang Trung - Thống Nhất,,http://camera.thongtingiaothong.vn/api/snapshot/6623eec96f998a001b25273b
662b4d781afb9c00172d8571,POINT(106.677567958832 10.7589116443632),,An Dương Vương - Lê Hồng Phong,,http://camera.thongtingiaothong.vn/api/snapshot/662b4d781afb9c00172d8571
5a606a958576340017d06621,POINT(106.709464788437 10.8028664980496),,Đinh Bộ Lĩnh - Bạch Đằng 3,45,http://camera.thongtingiaothong.vn/api/snapshot/5a606a958576340017d06621
662a8c381afb9c00172d28b6,POINT(106.689584255218 10.7388529049553),,Dương Bá Trạc - đường 9A,,http://camera.thongtingiaothong.vn/api/snapshot/662a8c381afb9c00172d28b6
63b6617ebfd3d90017eaa50b,POINT(106.713917255402 10.7592436616732),,Nguyễn Tất Thành - Cảng SG (Q7-Q4),,http://camera.thongtingiaothong.vn/api/snapshot/63b6617ebfd3d90017eaa50b
56de42f611f398ec0c48129d,POINT(106.600669026375 10.7223980522437),Huyện Bình Chánh,Quốc lộ 1 - Trần Đại Nghĩa,180,http://camera.thongtingiaothong.vn/api/snapshot/56de42f611f398ec0c48129d
56de42f611f398ec0c481292,POINT(106.645520925522 10.7413616378753),Quận 6,Võ Văn Kiệt - Phạm Phú Thứ,75,http://camera.thongtingiaothong.vn/api/snapshot/56de42f611f398ec0c481292
5deb576d1dc17d7c5515acff,POINT(106.687554 10.791464),,Hai Bà Trưng - Lý Chính Thắng,,http://camera.thongtingiaothong.vn/api/snapshot/5deb576d1dc17d7c5515acff
662b58791afb9c00172d9107,POINT(106.664301753044 10.8005216285264),,255 Hoàng Văn Thụ,,http://camera.thongtingiaothong.vn/api/snapshot/662b58791afb9c00172d9107
662b811d1afb9c00172dcc1d,POINT(106.692867279053 10.7650143803183),,Trần Hưng Đạo - Nguyễn Cư Trinh,,http://camera.thongtingiaothong.vn/api/snapshot/662b811d1afb9c00172dcc1d
662a8eb41afb9c00172d2aba,POINT(106.721824407578 10.7379990877391),,Nguyễn Văn Linh - Nguyễn Thị Thập 2,,http://camera.thongtingiaothong.vn/api/snapshot/662a8eb41afb9c00172d2aba
5deb576d1dc17d7c5515acfb,POINT(106.684262752533 10.7801863634439),,Võ Thị Sáu - Bà Huyện Thanh Quan,,http://camera.thongtingiaothong.vn/api/snapshot/5deb576d1dc17d7c5515acfb
56de42f611f398ec0c48127d,POINT(106.752707362175 10.8049847689326),Quận 2,Mai Chí Thọ - Võ Nguyên Giáp (Cát Lái cầu A),45,http://camera.thongtingiaothong.vn/api/snapshot/56de42f611f398ec0c48127d
56de42f611f398ec0c48128d,POINT(106.660031676292 10.7505847415039),Quận 5,Hải Thượng Lãn Ông - Cầu Chà Và,195,http://camera.thongtingiaothong.vn/api/snapshot/56de42f611f398ec0c48128d
6623e7076f998a001b2523ea,POINT(106.671495437622 10.7677758540786),,Lý Thái Tổ - Sư Vạn Hạnh,,http://camera.thongtingiaothong.vn/api/snapshot/6623e7076f998a001b2523ea
59ca2cac02eb490011a0a3e9,POINT(106.611746549606 10.8395020450536),,Cầu vượt An Sương 2,45,http://camera.thongtingiaothong.vn/api/snapshot/59ca2cac02eb490011a0a3e9
5aab1f852d266a0017e5afd4,POINT(106.754032373428 10.7496677141024),,Võ Chí Công - Cầu Phú Mỹ,240,http://camera.thongtingiaothong.vn/api/snapshot/5aab1f852d266a0017e5afd4
5d8cda2e766c88001718895e,POINT(106.74354493618 10.840819218446),,Phạm Văn Đồng - Kha Vạn Cân (hướng đi Quốc lộ 1),15,http://camera.thongtingiaothong.vn/api/snapshot/5d8cda2e766c88001718895e
586e25e1f9fab7001111b0ae,POINT(106.635918617249 10.8037728247342),Quận Tân Bình,Trường Chinh - Tân Kỳ Tân Quý,285,http://camera.thongtingiaothong.vn/api/snapshot/586e25e1f9fab7001111b0ae
63ae76ddbfd3d90017e8f11b,POINT(106.698489189148 10.7596389198989),,Khánh Hội -  Hoàng Diệu,,http://camera.thongtingiaothong.vn/api/snapshot/63ae76ddbfd3d90017e8f11b
63b66035bfd3d90017eaa48e,POINT(106.695023775101 10.8053483512381),,Nơ Trang Long - Nguyễn Huy Lượng (Bệnh viện Ung Bướu),,http://camera.thongtingiaothong.vn/api/snapshot/63b66035bfd3d90017eaa48e
585b284ac3f96200127dc500,POINT(106.727795004845 10.7545321437295),Quận 7,Huỳnh Tấn Phát - Lưu Trọng Lư 1,255,http://camera.thongtingiaothong.vn/api/snapshot/585b284ac3f96200127dc500
56de42f611f398ec0c481295,POINT(106.659994125366 10.7490827124077),,Võ Văn Kiệt - Cầu Chà Và 1 (dạ cầu),,http://camera.thongtingiaothong.vn/api/snapshot/56de42f611f398ec0c481295
5deb576d1dc17d7c5515ad04,POINT(106.690008044243 10.7860304558102),,Võ Thị Sáu - Pasteur,,http://camera.thongtingiaothong.vn/api/snapshot/5deb576d1dc17d7c5515ad04
5a8278f35058170011f6eaed,POINT(106.677117347717 10.7284488196731),,Nguyễn Văn Linh - Phạm Hùng 1,105,http://camera.thongtingiaothong.vn/api/snapshot/5a8278f35058170011f6eaed
662b830e1afb9c00172dcf50,POINT(106.688017845154 10.7743421575788),,Cách Mạng Tháng Tám - Võ Văn Tần,,http://camera.thongtingiaothong.vn/api/snapshot/662b830e1afb9c00172dcf50
5a6084208576340017d0667e,POINT(106.590557098389 10.7661000008843),,QL1 - Tân Tạo Chợ Đệm 2,15,http://camera.thongtingiaothong.vn/api/snapshot/5a6084208576340017d0667e
63b54aedbfd3d90017ea79c3,POINT(106.791937351227 10.8049478837466),,Võ Chí Công - Liên Phường 2,,http://camera.thongtingiaothong.vn/api/snapshot/63b54aedbfd3d90017ea79c3
586e20a0f9fab7001111b0a7,POINT(106.6783618927 10.8062968247449),,Nguyễn Kiệm - Hồ Văn Huê,165,http://camera.thongtingiaothong.vn/api/snapshot/586e20a0f9fab7001111b0a7
6623edd26f998a001b2526f7,POINT(106.679542064667 10.8267936584446),,Vòng xoay Gò Vấp (2),,http://camera.thongtingiaothong.vn/api/snapshot/6623edd26f998a001b2526f7
5a8255a55058170011f6eac7,POINT(106.711433529854 10.8168141411482),,BX Miền Đông - Đinh Bộ Lĩnh 1,60,http://camera.thongtingiaothong.vn/api/snapshot/5a8255a55058170011f6eac7
56de42f611f398ec0c481294,POINT(106.702040433884 10.7675334356397),Quận 1,Đường hầm - Đầu Quận 1,45,http://camera.thongtingiaothong.vn/api/snapshot/56de42f611f398ec0c481294
56de42f611f398ec0c481280,POINT(106.751446723938 10.792627978172),Quận 2,Mai Chí Thọ - Lương Định Của 2,180,http://camera.thongtingiaothong.vn/api/snapshot/56de42f611f398ec0c481280
587ed91db807da0011e33d4e,POINT(106.697963476181 10.8024818353159),Quận Bình Thạnh,Phan Đăng Lưu - Đinh Tiên Hoàng 2,270,http://camera.thongtingiaothong.vn/api/snapshot/587ed91db807da0011e33d4e
63b54dcbbfd3d90017ea7ba8,POINT(106.793847084045 10.865338658848),,Quốc Lộ 1 - Cổng ĐH Quốc gia TPHCM,,http://camera.thongtingiaothong.vn/api/snapshot/63b54dcbbfd3d90017ea7ba8
56de42f611f398ec0c48128a,POINT(106.692545413971 10.7587798913611),Quận 1,Võ Văn Kiệt - Trần Đình Xu 2,60,http://camera.thongtingiaothong.vn/api/snapshot/56de42f611f398ec0c48128a
6623ed9b6f998a001b2526cd,POINT(106.680099964142 10.8260981590362),,Vòng xoay Gò Vấp (1),,http://camera.thongtingiaothong.vn/api/snapshot/6623ed9b6f998a001b2526cd
58b5752e17139d0010f35d5f,POINT(106.695173978806 10.7794696770349),Quận 1,Nam Kỳ Khởi Nghĩa -Nguyễn Thị Minh Khai 2,315,http://camera.thongtingiaothong.vn/api/snapshot/58b5752e17139d0010f35d5f
58175c81edeb6c0012a2d5c2,POINT(106.727376580238 10.7757228548636),Quận 2,Mai Chí Thọ - Trần Não 2,45,http://camera.thongtingiaothong.vn/api/snapshot/58175c81edeb6c0012a2d5c2
631812e6c9eae60017a19567,POINT(106.723358631134 10.7980818909152),,Cầu Sài Gòn 11 (Bình Thạnh),270,http://camera.thongtingiaothong.vn/api/snapshot/631812e6c9eae60017a19567
6623e7b76f998a001b25242d,POINT(106.709260940552 10.8083518403949),,Đinh Bộ Lĩnh - Bùi Đình Túy,,http://camera.thongtingiaothong.vn/api/snapshot/6623e7b76f998a001b25242d
5ad068b198d8fc001102e278,POINT(106.654586791992 10.6524259645754),,Quốc lộ 50 - Cầu Ông Thìn (1),150,http://camera.thongtingiaothong.vn/api/snapshot/5ad068b198d8fc001102e278
63ae75a3bfd3d90017e8f051,POINT(106.685453653336 10.767891793263),,Cống Quỳnh - Phạm Viết Chánh,,http://camera.thongtingiaothong.vn/api/snapshot/63ae75a3bfd3d90017e8f051
5abbb77298d8fc001102dfce,POINT(106.720327734947 10.7315637581429),,Nguyễn Văn Linh - Nguyễn Lương Bằng (2),,http://camera.thongtingiaothong.vn/api/snapshot/5abbb77298d8fc001102dfce
63bd1f48bfd3d90017ec3d19,POINT(106.730353832245 10.7375247437985),,Huỳnh Tấn Phát - Nguyễn Thị Thập,,http://camera.thongtingiaothong.vn/api/snapshot/63bd1f48bfd3d90017ec3d19
58aff2c6bd82540010390c55,POINT(106.569807529449 10.6647884855642),Huyện Bình Chánh,Quốc lộ 1 - Đinh Đức Thiện 1,150,http://camera.thongtingiaothong.vn/api/snapshot/58aff2c6bd82540010390c55
5d8cd886766c880017188956,POINT(106.732848286629 10.8372522994913),,Phạm Văn Đồng - Hiệp Bình (hướng đi Thủ Đức),240,http://camera.thongtingiaothong.vn/api/snapshot/5d8cd886766c880017188956
5deb576d1dc17d7c5515ad18,POINT(106.699614 10.781431),,Hai Bà Trưng - Lê Duẩn,,http://camera.thongtingiaothong.vn/api/snapshot/5deb576d1dc17d7c5515ad18
66b1c1bf779f740018673ef2,POINT(106.674488782883 10.7577416756903),,An Dương Vương - Trần Phú,,http://camera.thongtingiaothong.vn/api/snapshot/66b1c1bf779f740018673ef2
56de42f611f398ec0c4812a0,POINT(106.783590316772 10.7627851568961),Quận 2,Nguyễn Thị Định - Đường A,300,http://camera.thongtingiaothong.vn/api/snapshot/56de42f611f398ec0c4812a0
6623efc26f998a001b25277f,POINT(106.615512371063 10.8675723883698),,Tô Ký - Nguyễn Ảnh Thủ,,http://camera.thongtingiaothong.vn/api/snapshot/6623efc26f998a001b25277f
662b50841afb9c00172d880d,POINT(106.660562753677 10.7466952613032),,Tùng Thiện Vương - Xóm Củi,,http://camera.thongtingiaothong.vn/api/snapshot/662b50841afb9c00172d880d
58abc0cbbd82540010390ba6,POINT(106.724311485887 10.7982289959934),Quận Bình Thạnh,Cầu Sài Gòn 3 (Dạ cầu Bình Thạnh),0,http://camera.thongtingiaothong.vn/api/snapshot/58abc0cbbd82540010390ba6
5deb576d1dc17d7c5515ad07,POINT(106.672665 10.797381),,Nguyễn Văn Trỗi - Trương Quốc Dung,,http://camera.thongtingiaothong.vn/api/snapshot/5deb576d1dc17d7c5515ad07
5d8cdc1d766c88001718896c,POINT(106.664478778839 10.8076721060064),,Trường Sơn - Hậu Giang,15,http://camera.thongtingiaothong.vn/api/snapshot/5d8cdc1d766c88001718896c
5a606c758576340017d06626,POINT(106.712779998779 10.8142322689639),,BX Miền Đông - Quốc Lộ 13 (1),90,http://camera.thongtingiaothong.vn/api/snapshot/5a606c758576340017d06626
63b66008bfd3d90017eaa476,POINT(106.721674203873 10.8036621687159),,Ung Văn Khiêm - Nguyễn Văn Thương (D1),,http://camera.thongtingiaothong.vn/api/snapshot/63b66008bfd3d90017eaa476
59ca2cf302eb490011a0a3eb,POINT(106.615458726883 10.8427001319976),,Cầu vượt An Sương 3,225,http://camera.thongtingiaothong.vn/api/snapshot/59ca2cf302eb490011a0a3eb
5a82628e5058170011f6eadb,POINT(106.655665040016 10.7199365991593),,Nguyễn Văn Linh - Quốc lộ 50 (1),75,http://camera.thongtingiaothong.vn/api/snapshot/5a82628e5058170011f6eadb
5d8cd653766c88001718894c,POINT(106.75500869751 10.8509770648006),,Kha Vạn Cân - Võ Văn Ngân,345,http://camera.thongtingiaothong.vn/api/snapshot/5d8cd653766c88001718894c
662b4de41afb9c00172d85c5,POINT(106.658996343613 10.7509852813336),,Hải Thượng Lãn Ông - Châu Văn Liêm,,http://camera.thongtingiaothong.vn/api/snapshot/662b4de41afb9c00172d85c5
6623ee176f998a001b25270c,POINT(106.6819024086 10.829417573494),,Phan Văn Trị - Lê Đức Thọ,,http://camera.thongtingiaothong.vn/api/snapshot/6623ee176f998a001b25270c
58746314b807da0011e33cce,POINT(106.765040159225 10.8733304866588),Quận Thủ Đức,Quốc lộ 1 - Cầu vượt Linh Xuân,105,http://camera.thongtingiaothong.vn/api/snapshot/58746314b807da0011e33cce
595f8d233dcfc400106f28f0,POINT(106.632506847382 10.8528104982269),,Quốc lộ 1 - Quang Trung 1 (hướng đi Bình Phước),,http://camera.thongtingiaothong.vn/api/snapshot/595f8d233dcfc400106f28f0
59d34ce302eb490011a0a616,POINT(106.7762196064 10.8104489957249),,Đỗ Xuân Hợp - Cầu Cống Đập.,165,http://camera.thongtingiaothong.vn/api/snapshot/59d34ce302eb490011a0a616
662a8e641afb9c00172d2a7e,POINT(106.721234321594 10.7379358419233),,Nguyễn Văn Linh - Nguyễn Thị Thập 1,,http://camera.thongtingiaothong.vn/api/snapshot/662a8e641afb9c00172d2a7e
63ae7c12bfd3d90017e8f3c0,POINT(106.656598448753 10.7621422099615),,Ba Tháng Hai - Lê Đại Hành 2,,http://camera.thongtingiaothong.vn/api/snapshot/63ae7c12bfd3d90017e8f3c0
662b82da1afb9c00172dce94,POINT(106.690120697021 10.7893713917772),,Hai Bà Trưng - Nguyễn Hữu Cầu,,http://camera.thongtingiaothong.vn/api/snapshot/662b82da1afb9c00172dce94
5d8cd2a3766c88001718893c,POINT(106.642913818359 10.7544425503934),,Nút giao Cây Gõ 1 (trên cầu),255,http://camera.thongtingiaothong.vn/api/snapshot/5d8cd2a3766c88001718893c
662b4e8e1afb9c00172d865c,POINT(106.661485433578 10.7584267930315),,Lý Thường Kiệt - Nguyễn Chí Thanh,,http://camera.thongtingiaothong.vn/api/snapshot/662b4e8e1afb9c00172d865c
662b7f9f1afb9c00172dca50,POINT(106.701471805573 10.7904674636287),,Nguyễn Đình Chiểu - Nguyễn Bỉnh Khiêm,,http://camera.thongtingiaothong.vn/api/snapshot/662b7f9f1afb9c00172dca50
58747923b807da0011e33cf5,POINT(106.653615832329 10.7931970867358),Quận Tân Bình,Nút giao Bảy Hiền 2 (Hoàng Văn Thụ),210,http://camera.thongtingiaothong.vn/api/snapshot/58747923b807da0011e33cf5
63ae7af4bfd3d90017e8f32c,POINT(106.659564971924 10.7636125538021),,Ba Tháng Hai - Lý Thường Kiệt 2,,http://camera.thongtingiaothong.vn/api/snapshot/63ae7af4bfd3d90017e8f32c
595d92013dcfc400106f2877,POINT(106.715140342712 10.8607025631008),,Quốc Lộ 1A - Cầu Bình Phước,60,http://camera.thongtingiaothong.vn/api/snapshot/595d92013dcfc400106f2877
662b80721afb9c00172dcb28,POINT(106.69774889946 10.788633648858),,Nguyễn Văn Thủ - Trần Doãn Khanh,,http://camera.thongtingiaothong.vn/api/snapshot/662b80721afb9c00172dcb28
586e1f18f9fab7001111b0a5,POINT(106.634953022003 10.8070661399436),Quận Tân Bình,Cộng Hòa - Trường Chinh,345,http://camera.thongtingiaothong.vn/api/snapshot/586e1f18f9fab7001111b0a5
63b65f8dbfd3d90017eaa434,POINT(106.707404851913 10.7927439077816),,Xô Viết Nghệ Tĩnh - Phan Văn Hân (Cầu Thị Nghè),,http://camera.thongtingiaothong.vn/api/snapshot/63b65f8dbfd3d90017eaa434
5d9de3c2766c880017188cb3,POINT(106.754863858223 10.7929019935409),,Cao tốc LTDG - Cầu Bà Dạt 3,270,http://camera.thongtingiaothong.vn/api/snapshot/5d9de3c2766c880017188cb3
63ae7cfcbfd3d90017e8f422,POINT(106.660680770874 10.7890446772791),,Cách Mạng Tháng Tám – Phạm Văn Hai,,http://camera.thongtingiaothong.vn/api/snapshot/63ae7cfcbfd3d90017e8f422
5b0e1faacddcc80011ceb449,POINT(106.711969971657 10.8012804197692),,Nút giao Hàng Xanh 8 (HX-VT),60,http://camera.thongtingiaothong.vn/api/snapshot/5b0e1faacddcc80011ceb449
63b65fa9bfd3d90017eaa449,POINT(106.709818840027 10.7953154258079),,Xô Viết Nghệ Tĩnh - Nguyễn Văn Lạc,,http://camera.thongtingiaothong.vn/api/snapshot/63b65fa9bfd3d90017eaa449
6623e7f06f998a001b25244a,POINT(106.709175109863 10.8105965337175),,Đinh Bộ Lĩnh - Chu Văn An,,http://camera.thongtingiaothong.vn/api/snapshot/6623e7f06f998a001b25244a
6623e5066f998a001b252317,POINT(106.687191724777 10.7712645500069),,Nguyễn Thị Minh Khai - Tôn Thất Tùng,,http://camera.thongtingiaothong.vn/api/snapshot/6623e5066f998a001b252317
662b5c141afb9c00172d93d7,POINT(106.613742113113 10.7965800987319),,Tân Kỳ Tân Quý - Bình Long,,http://camera.thongtingiaothong.vn/api/snapshot/662b5c141afb9c00172d93d7
66b1c158779f740018673eb4,POINT(106.676441431046 10.7622528812529),,Hùng Vương - Lê Hồng Phong,,http://camera.thongtingiaothong.vn/api/snapshot/66b1c158779f740018673eb4
56df8381c062921100c143e2,POINT(106.700946092606 10.740497286869),Quận 7,Nguyễn Hữu Thọ - Nguyễn Thị Thập 1,195,http://camera.thongtingiaothong.vn/api/snapshot/56df8381c062921100c143e2
5d8cd1f9766c880017188938,POINT(106.669569611549 10.7535782368426),,Nguyễn Tri Phương - Trần Phú,195,http://camera.thongtingiaothong.vn/api/snapshot/5d8cd1f9766c880017188938
6623e61d6f998a001b252377,POINT(106.678587198257 10.7794538677567),,Cách Mạng Tháng Tám - Rạch Bùng Binh,,http://camera.thongtingiaothong.vn/api/snapshot/6623e61d6f998a001b252377
595da2dd3dcfc400106f2885,POINT(106.698709130287 10.8601177777294),,Quốc lộ 1 - Đường 15 (2),270,http://camera.thongtingiaothong.vn/api/snapshot/595da2dd3dcfc400106f2885
6623f1996f998a001b252805,POINT(106.756038665771 10.809194919668),,Mai Chí Thọ - Xa Lộ Hà Nội (3),,http://camera.thongtingiaothong.vn/api/snapshot/6623f1996f998a001b252805
5deb576d1dc17d7c5515acf5,POINT(106.674596 10.767428),,Nút giao Ngã bảy Lý Thái Tổ,,http://camera.thongtingiaothong.vn/api/snapshot/5deb576d1dc17d7c5515acf5
631955e7c9eae60017a1c30a,POINT(106.677144169807 10.7802232516687),,Cách Mạng Tháng Tám – Hòa Hưng,300,http://camera.thongtingiaothong.vn/api/snapshot/631955e7c9eae60017a1c30a
5a6060e08576340017d0660f,POINT(106.689149737358 10.8262720340397),,Nguyễn Thái Sơn - Phan Văn Trị 2,,http://camera.thongtingiaothong.vn/api/snapshot/5a6060e08576340017d0660f
63ae7a26bfd3d90017e8f29a,POINT(106.672922372818 10.7711380723106),,Ba Tháng Hai - Lê Hồng Phong 2,,http://camera.thongtingiaothong.vn/api/snapshot/63ae7a26bfd3d90017e8f29a
63b548c3bfd3d90017ea77c0,POINT(106.806946992874 10.792733368728),,Nguyễn Duy Trinh - Nguyễn Thị Tư,,http://camera.thongtingiaothong.vn/api/snapshot/63b548c3bfd3d90017ea77c0
662a8c931afb9c00172d2901,POINT(106.736941337585 10.7143336880567),,Huỳnh Tấn Phát - Hoàng Quốc Việt,,http://camera.thongtingiaothong.vn/api/snapshot/662a8c931afb9c00172d2901
63195556c9eae60017a1c2ba,POINT(106.688015724794 10.7668302628021),,Nguyễn Trãi - Cống Quỳnh 2,120,http://camera.thongtingiaothong.vn/api/snapshot/63195556c9eae60017a1c2ba
